"Date","ID","LSeq24","OshaDose","OshaTWA","OshaAction","NioshDose","NioshTWA","NioshLimit"
2021-04-02,"5B_SG",41.0173848601188,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-04-03,"5B_SG",43.306111604385,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-06-06,"5B_SG",47.420008194411,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-06-07,"5B_SG",45.0341581707141,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-06-08,"5B_SG",45.7242527090819,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-06-09,"5B_SG",51.3939135496312,0.5,51.7798917720213,FALSE,0.1,55,FALSE
2021-06-10,"5B_SG",44.9856059683403,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-06-11,"5B_SG",52.4636916338136,1,56.78,FALSE,0.2,58.0102999566398,FALSE
2021-06-12,"5B_SG",41.1131877597045,0.2,45.1701082279787,FALSE,0,-Inf,FALSE
2021-08-08,"5B_SG",43.704368985981,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-08-09,"5B_SG",49.9011399111377,0.3,48.0949840408936,FALSE,0.1,55,FALSE
2021-08-10,"5B_SG",45.3026879226739,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-11,"5B_SG",43.8650738355302,0.2,45.1701082279787,FALSE,0,-Inf,FALSE
2021-08-12,"5B_SG",41.6959444455721,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-13,"5B_SG",41.8271418296503,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-14,"5B_SG",42.0348851485708,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2020-12-13,"8B_SG",61.4541911241547,1.3,58.6725990818166,FALSE,1.3,66.1394335230684,FALSE
2020-12-14,"8B_SG",66.9238952449071,3.7,66.2178306367528,FALSE,4.7,71.7209785793572,FALSE
2020-12-15,"8B_SG",64.1586751029136,3.5,65.8169702166581,FALSE,2.4,68.8021124171161,FALSE
2020-12-16,"8B_SG",63.5328589134284,3,64.7049840408936,FALSE,2.1,68.2221929473392,FALSE
2020-12-17,"8B_SG",61.7770315651327,3,64.7049840408936,FALSE,1.4,66.4612803567824,FALSE
2020-12-18,"8B_SG",65.3877993748831,4.5,67.6298598538085,FALSE,3.3,70.1851393987789,FALSE
2020-12-19,"8B_SG",52.779504658254,1.4,59.2071866726155,FALSE,0.2,58.0102999566398,FALSE
2021-03-28,"8B_SG",54.19354257499,1.7,60.6077565840931,FALSE,0.2,58.0102999566398,FALSE
2021-03-29,"8B_SG",66.7282039148996,3,64.7049840408936,FALSE,4.5,71.5321251377534,FALSE
2021-03-30,"8B_SG",65.9132375228449,3.4,65.6078648120719,FALSE,3.7,70.6820172406699,FALSE
2021-03-31,"8B_SG",68.1999592989521,3.6,66.0201845377446,FALSE,6.3,72.9934054945358,FALSE
