"Time","Field"
2020-12-16 12:44:23,"Coupeville"
2020-12-16 12:45:03,"Coupeville"
2020-12-16 12:45:30,"Coupeville"
2020-12-16 12:46:34,"Coupeville"
2020-12-16 12:47:27,"Coupeville"
2020-12-16 12:48:14,"Coupeville"
2020-12-16 12:48:39,"Coupeville"
2020-12-16 12:49:43,"Coupeville"
2020-12-16 12:50:30,"Coupeville"
2020-12-16 12:52:26,"Coupeville"
2020-12-16 16:54:49,"Coupeville"
2020-12-16 16:57:24,"Coupeville"
2020-12-16 17:00:20,"Coupeville"
2020-12-16 17:03:24,"Coupeville"
2020-12-16 17:04:10,"Coupeville"
2020-12-16 17:05:27,"Coupeville"
2020-12-16 17:06:14,"Coupeville"
2020-12-16 17:07:08,"Coupeville"
2020-12-16 17:08:27,"Coupeville"
2020-12-16 17:09:02,"Coupeville"
2020-12-16 17:10:10,"Coupeville"
2020-12-16 17:11:08,"Coupeville"
2020-12-16 17:12:15,"Coupeville"
2020-12-16 17:13:02,"Coupeville"
2020-12-16 17:14:12,"Coupeville"
2020-12-16 17:15:17,"Coupeville"
2020-12-16 17:16:17,"Coupeville"
2020-12-16 17:17:10,"Coupeville"
2020-12-16 17:17:57,"Coupeville"
2020-12-16 17:18:51,"Coupeville"
2020-12-16 17:19:56,"Coupeville"
2020-12-16 17:21:01,"Coupeville"
2020-12-16 17:21:40,"Coupeville"
2020-12-16 17:22:55,"Coupeville"
2020-12-16 17:23:55,"Coupeville"
2020-12-16 17:24:39,"Coupeville"
2020-12-16 17:25:39,"Coupeville"
2020-12-16 17:26:54,"Coupeville"
2020-12-16 17:27:32,"Coupeville"
2020-12-16 17:28:30,"Coupeville"
2020-12-16 17:30:01,"Coupeville"
2020-12-16 17:31:35,"Coupeville"
2020-12-16 17:32:34,"Coupeville"
2020-12-16 17:34:37,"Coupeville"
2020-12-16 17:37:06,"Coupeville"
2020-12-16 17:39:09,"Coupeville"
2020-12-16 17:40:14,"Coupeville"
2020-12-16 17:41:37,"Coupeville"
2020-12-16 17:43:05,"Coupeville"
2020-12-16 17:44:24,"Coupeville"
2020-12-16 17:45:42,"Coupeville"
2020-12-16 17:46:52,"Coupeville"
2020-12-16 17:48:11,"Coupeville"
2020-12-16 17:48:50,"Coupeville"
2020-12-16 17:49:28,"Coupeville"
2020-12-16 17:50:45,"Coupeville"
2020-12-16 17:51:38,"Coupeville"
2020-12-16 17:52:32,"Coupeville"
2020-12-16 17:53:43,"Coupeville"
2020-12-16 17:54:34,"Coupeville"
2020-12-16 17:55:35,"Coupeville"
2020-12-16 17:56:37,"Coupeville"
2020-12-16 17:57:26,"Coupeville"
2020-12-16 17:58:15,"Coupeville"
2020-12-16 17:59:22,"Coupeville"
2020-12-16 18:00:15,"Coupeville"
2020-12-16 18:01:01,"Coupeville"
2020-12-16 18:01:58,"Coupeville"
2020-12-16 18:02:58,"Coupeville"
2020-12-16 18:03:51,"Coupeville"
2020-12-16 18:04:36,"Coupeville"
2020-12-16 18:05:33,"Coupeville"
2020-12-16 18:06:59,"Coupeville"
2020-12-16 18:08:26,"Coupeville"
2020-12-16 18:11:00,"Coupeville"
2020-12-16 18:13:35,"Coupeville"
2020-12-16 18:16:09,"Coupeville"
2020-12-16 18:22:22,"Coupeville"
2020-12-16 18:24:42,"Coupeville"
2020-12-16 18:27:03,"Coupeville"
2020-12-16 18:29:16,"Coupeville"
2020-12-16 18:31:49,"Coupeville"
2020-12-16 18:34:38,"Coupeville"
2020-12-16 18:37:16,"Coupeville"
2020-12-16 18:40:01,"Coupeville"
2020-12-16 18:42:51,"Coupeville"
2020-12-16 18:44:42,"Coupeville"
2020-12-16 18:45:43,"Coupeville"
2020-12-16 18:45:53,"Coupeville"
2020-12-16 18:47:20,"Coupeville"
2020-12-16 18:48:22,"Coupeville"
2020-12-16 18:49:11,"Coupeville"
2020-12-16 18:50:30,"Coupeville"
2020-12-16 18:51:19,"Coupeville"
2020-12-16 18:51:53,"Coupeville"
2020-12-16 18:53:19,"Coupeville"
2020-12-16 18:54:04,"Coupeville"
2020-12-16 18:54:59,"Coupeville"
2020-12-16 18:56:05,"Coupeville"
2020-12-16 18:56:52,"Coupeville"
2020-12-16 18:58:42,"Coupeville"
2020-12-16 18:59:56,"Coupeville"
2020-12-16 19:01:11,"Coupeville"
2020-12-16 19:02:38,"Coupeville"
2020-12-16 19:03:39,"Coupeville"
2020-12-16 19:03:59,"Coupeville"
2020-12-16 19:05:12,"Coupeville"
2020-12-16 19:05:39,"Coupeville"
2020-12-16 19:06:11,"Coupeville"
2020-12-16 19:07:04,"Coupeville"
2020-12-16 19:08:10,"Coupeville"
2020-12-16 19:08:42,"Coupeville"
2020-12-16 19:11:33,"Coupeville"
2020-12-16 19:11:59,"Coupeville"
2020-12-16 19:12:35,"Coupeville"
2020-12-16 19:13:30,"Coupeville"
2020-12-16 19:14:11,"Coupeville"
2020-12-16 19:16:01,"Coupeville"
2020-12-16 19:16:48,"Coupeville"
2020-12-16 19:18:32,"Coupeville"
2020-12-16 19:19:18,"Coupeville"
2020-12-16 19:21:01,"Coupeville"
2020-12-16 19:21:43,"Coupeville"
2020-12-16 19:23:27,"Coupeville"
2020-12-16 19:23:34,"Coupeville"
2020-12-16 19:24:08,"Coupeville"
2020-12-16 19:25:45,"Coupeville"
2020-12-16 19:26:26,"Coupeville"
2020-12-16 19:26:56,"Coupeville"
2020-12-16 19:28:08,"Coupeville"
2020-12-16 19:29:23,"Coupeville"
2020-12-16 19:29:51,"Coupeville"
2020-12-16 19:31:08,"Coupeville"
2020-12-16 19:32:14,"Coupeville"
2020-12-16 19:32:43,"Coupeville"
2020-12-16 19:34:05,"Coupeville"
2020-12-16 19:34:56,"Coupeville"
2020-12-16 19:35:31,"Coupeville"
2020-12-16 19:36:58,"Coupeville"
2020-12-16 19:39:48,"Coupeville"
2020-12-16 19:42:36,"Coupeville"
2020-12-16 19:45:23,"Coupeville"
2020-12-16 19:48:02,"Coupeville"
2020-12-16 19:50:49,"Coupeville"
2020-12-17 12:16:37,"Coupeville"
2020-12-17 12:18:51,"Coupeville"
2020-12-17 12:18:53,"Coupeville"
2020-12-17 12:21:17,"Coupeville"
2020-12-17 12:21:55,"Coupeville"
2020-12-17 12:22:32,"Coupeville"
2020-12-17 12:24:16,"Coupeville"
2020-12-17 12:24:50,"Coupeville"
2020-12-17 12:25:42,"Coupeville"
2020-12-17 12:25:44,"Coupeville"
2020-12-17 12:27:07,"Coupeville"
2020-12-17 12:27:55,"Coupeville"
2020-12-17 12:28:51,"Coupeville"
2020-12-17 12:29:08,"Coupeville"
2020-12-17 12:29:58,"Coupeville"
2020-12-17 12:30:53,"Coupeville"
2020-12-17 12:31:32,"Coupeville"
2020-12-17 12:32:14,"Coupeville"
2020-12-17 12:33:07,"Coupeville"
2020-12-17 12:34:01,"Coupeville"
2020-12-17 12:34:54,"Coupeville"
2020-12-17 12:35:34,"Coupeville"
2020-12-17 12:36:21,"Coupeville"
2020-12-17 12:37:12,"Coupeville"
2020-12-17 12:38:05,"Coupeville"
2020-12-17 12:38:52,"Coupeville"
2020-12-17 12:39:33,"Coupeville"
2020-12-17 12:40:26,"Coupeville"
2020-12-17 12:41:18,"Coupeville"
2020-12-17 12:42:02,"Coupeville"
2020-12-17 12:42:46,"Coupeville"
2020-12-17 12:43:36,"Coupeville"
2020-12-17 12:44:26,"Coupeville"
2020-12-17 12:45:09,"Coupeville"
2020-12-17 12:45:54,"Coupeville"
2020-12-17 12:46:46,"Coupeville"
2020-12-17 12:47:42,"Coupeville"
2020-12-17 12:48:28,"Coupeville"
2020-12-17 12:49:13,"Coupeville"
2020-12-17 12:50:28,"Coupeville"
2020-12-17 12:51:16,"Coupeville"
2020-12-17 12:53:17,"Coupeville"
2020-12-17 12:54:08,"Coupeville"
2020-12-17 12:56:21,"Coupeville"
2020-12-17 12:59:12,"Coupeville"
2020-12-17 14:30:13,"Coupeville"
2020-12-17 14:31:21,"Coupeville"
2020-12-17 14:32:02,"Coupeville"
2020-12-17 14:33:39,"Coupeville"
2020-12-17 14:33:40,"Coupeville"
2020-12-17 14:34:50,"Coupeville"
2020-12-17 14:35:47,"Coupeville"
2020-12-17 14:36:55,"Coupeville"
2020-12-17 14:37:53,"Coupeville"
2020-12-17 14:38:53,"Coupeville"
2020-12-17 14:40:02,"Coupeville"
2020-12-17 14:41:02,"Coupeville"
2020-12-17 14:41:55,"Coupeville"
2020-12-17 14:42:58,"Coupeville"
2020-12-17 14:44:07,"Coupeville"
2020-12-17 14:45:02,"Coupeville"
2020-12-17 14:46:02,"Coupeville"
2020-12-17 14:47:14,"Coupeville"
2020-12-17 14:48:10,"Coupeville"
2020-12-17 14:49:10,"Coupeville"
2020-12-17 14:50:25,"Coupeville"
2020-12-17 14:51:21,"Coupeville"
2020-12-17 14:52:17,"Coupeville"
2020-12-17 14:53:32,"Coupeville"
2020-12-17 14:54:27,"Coupeville"
2020-12-17 14:55:23,"Coupeville"
2020-12-17 14:56:39,"Coupeville"
2020-12-17 14:57:29,"Coupeville"
2020-12-17 14:58:25,"Coupeville"
2020-12-17 14:59:44,"Coupeville"
2020-12-17 15:00:31,"Coupeville"
2020-12-17 15:01:29,"Coupeville"
2020-12-17 15:03:06,"Coupeville"
2020-12-17 16:51:16,"Coupeville"
2020-12-17 16:52:02,"Coupeville"
2020-12-17 16:54:11,"Coupeville"
2020-12-17 16:54:18,"Coupeville"
2020-12-17 16:56:17,"Coupeville"
2020-12-17 16:56:24,"Coupeville"
2020-12-17 16:57:04,"Coupeville"
2020-12-17 16:58:24,"Coupeville"
2020-12-17 16:59:21,"Coupeville"
2020-12-17 17:00:05,"Coupeville"
2020-12-17 17:01:16,"Coupeville"
2020-12-17 17:02:21,"Coupeville"
2020-12-17 17:02:22,"Coupeville"
2020-12-17 17:03:10,"Coupeville"
2020-12-17 17:04:00,"Coupeville"
2020-12-17 17:04:59,"Coupeville"
2020-12-17 17:05:39,"Coupeville"
2020-12-17 17:06:27,"Coupeville"
2020-12-17 17:07:11,"Coupeville"
2020-12-17 17:08:11,"Coupeville"
2020-12-17 17:08:55,"Coupeville"
2020-12-17 17:09:52,"Coupeville"
2020-12-17 17:10:24,"Coupeville"
2020-12-17 17:11:24,"Coupeville"
2020-12-17 17:12:10,"Coupeville"
2020-12-17 17:12:50,"Coupeville"
2020-12-17 17:13:36,"Coupeville"
2020-12-17 17:14:31,"Coupeville"
2020-12-17 17:15:25,"Coupeville"
2020-12-17 17:15:57,"Coupeville"
2020-12-17 17:16:36,"Coupeville"
2020-12-17 17:17:27,"Coupeville"
2020-12-17 17:18:33,"Coupeville"
2020-12-17 17:19:06,"Coupeville"
2020-12-17 17:20:02,"Coupeville"
2020-12-17 17:20:44,"Coupeville"
2020-12-17 17:21:46,"Coupeville"
2020-12-17 17:23:36,"Coupeville"
2020-12-17 17:24:43,"Coupeville"
2020-12-17 17:26:05,"Coupeville"
2020-12-17 17:28:40,"Coupeville"
2020-12-17 17:31:17,"Coupeville"
2020-12-17 17:33:57,"Coupeville"
2020-12-17 17:36:22,"Coupeville"
2020-12-17 17:38:51,"Coupeville"
2020-12-17 17:39:00,"Coupeville"
2020-12-17 17:41:03,"Coupeville"
2020-12-17 17:41:40,"Coupeville"
2020-12-17 17:44:03,"Coupeville"
2020-12-17 17:44:42,"Coupeville"
2020-12-17 17:44:44,"Coupeville"
2020-12-17 17:46:55,"Coupeville"
2020-12-17 17:47:26,"Coupeville"
2020-12-17 17:48:03,"Coupeville"
2020-12-17 17:49:42,"Coupeville"
2020-12-17 17:50:29,"Coupeville"
2020-12-17 17:51:06,"Coupeville"
2020-12-17 17:52:30,"Coupeville"
2020-12-17 17:53:22,"Coupeville"
2020-12-17 17:54:00,"Coupeville"
2020-12-17 17:55:29,"Coupeville"
2020-12-17 17:56:12,"Coupeville"
2020-12-17 17:56:50,"Coupeville"
2020-12-17 17:58:15,"Coupeville"
2020-12-17 17:59:03,"Coupeville"
2020-12-17 17:59:44,"Coupeville"
2020-12-17 18:01:03,"Coupeville"
2020-12-17 18:01:51,"Coupeville"
2020-12-17 18:02:33,"Coupeville"
2020-12-17 18:03:56,"Coupeville"
2020-12-17 18:04:43,"Coupeville"
2020-12-17 18:06:46,"Coupeville"
2020-12-17 18:07:27,"Coupeville"
2020-12-17 18:10:03,"Coupeville"
2020-12-17 18:12:41,"Coupeville"
2020-12-17 18:14:27,"Coupeville"
2020-12-17 18:16:43,"Coupeville"
2020-12-17 18:19:58,"Coupeville"
2020-12-17 18:22:51,"Coupeville"
2020-12-17 18:23:14,"Coupeville"
2020-12-17 18:25:02,"Coupeville"
2020-12-17 18:26:28,"Coupeville"
2020-12-17 18:27:33,"Coupeville"
2020-12-17 18:29:36,"Coupeville"
2020-12-17 18:30:31,"Coupeville"
2020-12-17 18:32:40,"Coupeville"
2020-12-17 18:33:40,"Coupeville"
2020-12-17 18:35:43,"Coupeville"
2020-12-17 18:36:55,"Coupeville"
2020-12-17 18:38:55,"Coupeville"
2020-12-17 18:40:15,"Coupeville"
2020-12-17 18:41:54,"Coupeville"
2020-12-17 18:43:17,"Coupeville"
2020-12-17 18:44:49,"Coupeville"
2020-12-17 18:46:13,"Coupeville"
2020-12-17 18:46:16,"Coupeville"
2020-12-17 18:48:51,"Coupeville"
2020-12-17 18:49:46,"Coupeville"
2020-12-17 18:51:46,"Coupeville"
2020-12-17 18:53:09,"Coupeville"
2020-12-17 18:54:47,"Coupeville"
2020-12-17 18:57:28,"Coupeville"
2020-12-17 18:59:54,"Coupeville"
2020-12-17 19:00:19,"Coupeville"
2020-12-17 19:01:52,"Coupeville"
2020-12-17 19:03:10,"Coupeville"
2020-12-17 19:04:25,"Coupeville"
2020-12-17 19:06:01,"Coupeville"
2020-12-17 19:07:10,"Coupeville"
2020-12-17 19:08:46,"Coupeville"
2020-12-17 19:09:46,"Coupeville"
2020-12-17 19:11:34,"Coupeville"
2020-12-17 19:12:18,"Coupeville"
2020-12-17 19:13:23,"Coupeville"
2020-12-17 19:14:19,"Coupeville"
2020-12-17 19:15:00,"Coupeville"
2020-12-17 19:15:45,"Coupeville"
2020-12-17 19:17:26,"Coupeville"
2020-12-17 19:18:04,"Coupeville"
2020-12-17 19:18:18,"Coupeville"
2020-12-17 19:19:53,"Coupeville"
2020-12-17 19:20:59,"Coupeville"
2020-12-17 19:21:28,"Coupeville"
2020-12-17 19:22:20,"Coupeville"
2020-12-17 19:23:41,"Coupeville"
2020-12-17 19:24:09,"Coupeville"
2020-12-17 19:25:08,"Coupeville"
2020-12-17 19:26:36,"Coupeville"
2020-12-17 19:27:05,"Coupeville"
2020-12-17 19:29:10,"Coupeville"
2020-12-17 19:29:54,"Coupeville"
2020-12-17 19:31:42,"Coupeville"
2020-12-17 19:32:27,"Coupeville"
2020-12-17 19:34:17,"Coupeville"
2020-12-17 19:35:00,"Coupeville"
2020-12-17 19:36:54,"Coupeville"
2020-12-17 19:37:33,"Coupeville"
2020-12-17 19:39:15,"Coupeville"
2020-12-17 19:40:00,"Coupeville"
2020-12-17 19:41:33,"Coupeville"
2020-12-17 19:44:00,"Coupeville"
2021-03-29 13:59:14,"Coupeville"
2021-03-29 14:00:40,"Coupeville"
2021-03-29 14:01:10,"Coupeville"
2021-03-29 14:02:56,"Coupeville"
2021-03-29 14:03:44,"Coupeville"
2021-03-29 14:05:27,"Coupeville"
2021-03-29 14:06:29,"Coupeville"
2021-03-29 14:06:33,"Coupeville"
2021-03-29 14:08:09,"Coupeville"
2021-03-29 14:09:07,"Coupeville"
2021-03-29 14:09:41,"Coupeville"
2021-03-29 14:10:31,"Coupeville"
2021-03-29 14:11:48,"Coupeville"
2021-03-29 14:12:31,"Coupeville"
2021-03-29 14:13:20,"Coupeville"
2021-03-29 14:14:35,"Coupeville"
2021-03-29 14:15:27,"Coupeville"
2021-03-29 14:16:18,"Coupeville"
2021-03-29 14:17:22,"Coupeville"
2021-03-29 14:18:07,"Coupeville"
2021-03-29 14:19:06,"Coupeville"
2021-03-29 14:20:01,"Coupeville"
2021-03-29 14:20:48,"Coupeville"
2021-03-29 14:21:45,"Coupeville"
2021-03-29 14:22:34,"Coupeville"
2021-03-29 14:23:23,"Coupeville"
2021-03-29 14:24:22,"Coupeville"
2021-03-29 14:25:18,"Coupeville"
2021-03-29 14:26:13,"Coupeville"
2021-03-29 14:27:58,"Coupeville"
2021-03-29 14:28:51,"Coupeville"
2021-03-29 14:30:43,"Coupeville"
2021-03-29 14:31:31,"Coupeville"
2021-03-29 14:33:35,"Coupeville"
2021-03-29 14:45:52,"Coupeville"
2021-03-29 14:48:16,"Coupeville"
2021-03-29 14:51:18,"Coupeville"
2021-03-29 14:54:14,"Coupeville"
2021-03-29 14:57:15,"Coupeville"
2021-03-29 15:00:11,"Coupeville"
2021-03-29 15:03:05,"Coupeville"
2021-03-29 15:06:23,"Coupeville"
2021-03-29 15:09:15,"Coupeville"
2021-03-29 15:12:26,"Coupeville"
2021-03-29 15:15:32,"Coupeville"
2021-03-29 15:18:17,"Coupeville"
2021-03-29 19:17:15,"Coupeville"
2021-03-29 19:26:34,"Coupeville"
2021-03-29 19:28:23,"Coupeville"
2021-03-29 19:31:08,"Coupeville"
2021-03-29 19:32:51,"Coupeville"
2021-03-29 19:34:13,"Coupeville"
2021-03-29 19:35:35,"Coupeville"
2021-03-29 19:36:56,"Coupeville"
2021-03-29 19:38:02,"Coupeville"
2021-03-29 19:38:29,"Coupeville"
2021-03-29 19:39:41,"Coupeville"
2021-03-29 19:40:22,"Coupeville"
2021-03-29 19:41:13,"Coupeville"
2021-03-29 19:42:24,"Coupeville"
2021-03-29 19:43:08,"Coupeville"
2021-03-29 19:44:03,"Coupeville"
2021-03-29 19:45:19,"Coupeville"
2021-03-29 19:45:56,"Coupeville"
2021-03-29 19:46:49,"Coupeville"
2021-03-29 19:47:58,"Coupeville"
2021-03-29 19:48:42,"Coupeville"
2021-03-29 19:49:34,"Coupeville"
2021-03-29 19:50:42,"Coupeville"
2021-03-29 19:51:22,"Coupeville"
2021-03-29 19:52:20,"Coupeville"
2021-03-29 19:53:24,"Coupeville"
2021-03-29 19:54:04,"Coupeville"
2021-03-29 19:55:02,"Coupeville"
2021-03-29 19:56:40,"Coupeville"
2021-03-29 19:57:39,"Coupeville"
2021-03-29 19:59:23,"Coupeville"
2021-03-29 20:02:08,"Coupeville"
2021-03-29 20:04:51,"Coupeville"
2021-03-29 20:17:51,"Coupeville"
2021-03-29 20:22:40,"Coupeville"
2021-03-29 20:25:44,"Coupeville"
2021-03-29 20:29:02,"Coupeville"
2021-03-29 20:32:20,"Coupeville"
2021-03-29 20:35:32,"Coupeville"
2021-03-29 20:38:57,"Coupeville"
2021-03-29 20:42:12,"Coupeville"
2021-03-29 20:45:34,"Coupeville"
2021-03-29 20:48:53,"Coupeville"
2021-03-30 20:04:02,"Coupeville"
2021-03-30 20:05:47,"Coupeville"
2021-03-30 20:05:58,"Coupeville"
2021-03-30 20:08:05,"Coupeville"
2021-03-30 20:09:02,"Coupeville"
2021-03-30 20:10:53,"Coupeville"
2021-03-30 20:11:51,"Coupeville"
2021-03-30 20:13:42,"Coupeville"
2021-03-30 20:14:45,"Coupeville"
2021-03-30 20:16:31,"Coupeville"
2021-03-30 20:17:30,"Coupeville"
2021-03-30 20:19:23,"Coupeville"
2021-03-30 20:19:56,"Coupeville"
2021-03-30 20:20:23,"Coupeville"
2021-03-30 20:22:07,"Coupeville"
2021-03-30 20:22:43,"Coupeville"
2021-03-30 20:23:38,"Coupeville"
2021-03-30 20:24:52,"Coupeville"
2021-03-30 20:25:56,"Coupeville"
2021-03-30 20:26:50,"Coupeville"
2021-03-30 20:27:41,"Coupeville"
2021-03-30 20:29:05,"Coupeville"
2021-03-30 20:30:04,"Coupeville"
2021-03-30 20:30:41,"Coupeville"
2021-03-30 20:32:11,"Coupeville"
2021-03-30 20:33:04,"Coupeville"
2021-03-30 20:33:46,"Coupeville"
2021-03-30 20:35:07,"Coupeville"
2021-03-30 20:38:14,"Coupeville"
2021-03-30 20:41:32,"Coupeville"
2021-03-30 20:44:49,"Coupeville"
2021-03-30 20:48:08,"Coupeville"
2021-03-30 20:51:21,"Coupeville"
2021-03-31 20:04:38,"Coupeville"
2021-03-31 20:05:24,"Coupeville"
2021-03-31 20:06:39,"Coupeville"
2021-03-31 20:07:34,"Coupeville"
2021-03-31 20:08:22,"Coupeville"
2021-03-31 20:09:20,"Coupeville"
2021-03-31 20:10:28,"Coupeville"
2021-03-31 20:11:48,"Coupeville"
2021-03-31 20:13:08,"Coupeville"
2021-03-31 20:13:23,"Coupeville"
2021-03-31 20:14:19,"Coupeville"
2021-03-31 20:15:26,"Coupeville"
2021-03-31 20:16:21,"Coupeville"
2021-03-31 20:17:09,"Coupeville"
2021-03-31 20:18:09,"Coupeville"
2021-03-31 20:19:22,"Coupeville"
2021-03-31 20:20:07,"Coupeville"
2021-03-31 20:20:59,"Coupeville"
2021-03-31 20:22:16,"Coupeville"
2021-03-31 20:23:06,"Coupeville"
2021-03-31 20:23:50,"Coupeville"
2021-03-31 20:25:11,"Coupeville"
2021-03-31 20:26:12,"Coupeville"
2021-03-31 20:26:56,"Coupeville"
2021-03-31 20:28:09,"Coupeville"
2021-03-31 20:28:55,"Coupeville"
2021-03-31 20:29:42,"Coupeville"
2021-03-31 20:31:11,"Coupeville"
2021-03-31 20:31:55,"Coupeville"
2021-03-31 20:32:33,"Coupeville"
2021-03-31 20:34:12,"Coupeville"
2021-03-31 20:35:10,"Coupeville"
2021-03-31 20:37:52,"Coupeville"
2021-03-31 20:40:37,"Coupeville"
2021-04-01 15:33:57,"Coupeville"
2021-04-01 15:35:54,"Coupeville"
2021-04-01 15:38:28,"Coupeville"
2021-04-01 15:41:13,"Coupeville"
2021-04-01 15:43:08,"Coupeville"
2021-04-01 15:43:54,"Coupeville"
2021-04-01 15:44:13,"Coupeville"
2021-04-01 15:45:11,"Coupeville"
2021-04-01 15:46:40,"Coupeville"
2021-04-01 15:47:08,"Coupeville"
2021-04-01 15:48:01,"Coupeville"
2021-04-01 15:49:11,"Coupeville"
2021-04-01 15:50:09,"Coupeville"
2021-04-01 15:51:03,"Coupeville"
2021-04-01 15:51:20,"Coupeville"
2021-04-01 15:51:53,"Coupeville"
2021-04-01 15:53:08,"Coupeville"
2021-04-01 15:53:48,"Coupeville"
2021-04-01 15:54:21,"Coupeville"
2021-04-01 15:54:42,"Coupeville"
2021-04-01 15:55:51,"Coupeville"
2021-04-01 15:56:35,"Coupeville"
2021-04-01 15:57:37,"Coupeville"
2021-04-01 15:58:01,"Coupeville"
2021-04-01 15:58:48,"Coupeville"
2021-04-01 15:59:31,"Coupeville"
2021-04-01 16:00:34,"Coupeville"
2021-04-01 16:01:09,"Coupeville"
2021-04-01 16:01:56,"Coupeville"
2021-04-01 16:02:41,"Coupeville"
2021-04-01 16:03:38,"Coupeville"
2021-04-01 16:04:39,"Coupeville"
2021-04-01 16:05:22,"Coupeville"
2021-04-01 16:06:35,"Coupeville"
2021-04-01 16:07:31,"Coupeville"
2021-04-01 16:08:12,"Coupeville"
2021-04-01 16:09:32,"Coupeville"
2021-04-01 16:10:25,"Coupeville"
2021-04-01 16:11:14,"Coupeville"
2021-04-01 16:12:35,"Coupeville"
2021-04-01 16:13:23,"Coupeville"
2021-04-01 16:15:45,"Coupeville"
2021-04-01 16:18:50,"Coupeville"
2021-04-01 16:22:02,"Coupeville"
2021-04-01 20:03:11,"Coupeville"
2021-04-01 20:04:29,"Coupeville"
2021-04-01 20:05:22,"Coupeville"
2021-04-01 20:05:32,"Coupeville"
2021-04-01 20:06:47,"Coupeville"
2021-04-01 20:07:48,"Coupeville"
2021-04-01 20:08:22,"Coupeville"
2021-04-01 20:09:43,"Coupeville"
2021-04-01 20:10:26,"Coupeville"
2021-04-01 20:11:27,"Coupeville"
2021-04-01 20:12:31,"Coupeville"
2021-04-01 20:13:08,"Coupeville"
2021-04-01 20:14:26,"Coupeville"
2021-04-01 20:15:17,"Coupeville"
2021-04-01 20:16:00,"Coupeville"
2021-04-01 20:17:28,"Coupeville"
2021-04-01 20:18:11,"Coupeville"
2021-04-01 20:19:06,"Coupeville"
2021-04-01 20:20:34,"Coupeville"
2021-04-01 20:21:10,"Coupeville"
2021-04-01 20:22:01,"Coupeville"
2021-04-01 20:23:30,"Coupeville"
2021-04-01 20:24:14,"Coupeville"
2021-04-01 20:24:57,"Coupeville"
2021-04-01 20:26:39,"Coupeville"
2021-04-01 20:27:24,"Coupeville"
2021-04-01 20:28:10,"Coupeville"
2021-04-01 20:29:39,"Coupeville"
2021-04-01 20:30:19,"Coupeville"
2021-04-01 20:31:09,"Coupeville"
2021-04-01 20:32:43,"Coupeville"
2021-04-01 20:33:27,"Coupeville"
2021-04-01 20:35:49,"Coupeville"
2021-04-01 20:36:31,"Coupeville"
2021-06-07 21:08:32,"Coupeville"
2021-06-07 21:12:43,"Coupeville"
2021-06-07 21:14:17,"Coupeville"
2021-06-07 21:15:15,"Coupeville"
2021-06-07 21:16:38,"Coupeville"
2021-06-07 21:17:51,"Coupeville"
2021-06-07 21:18:20,"Coupeville"
2021-06-07 21:19:32,"Coupeville"
2021-06-07 21:20:24,"Coupeville"
2021-06-07 21:21:10,"Coupeville"
2021-06-07 21:22:26,"Coupeville"
2021-06-07 21:23:23,"Coupeville"
2021-06-07 21:24:12,"Coupeville"
2021-06-07 21:25:15,"Coupeville"
2021-06-07 21:26:19,"Coupeville"
2021-06-07 21:27:00,"Coupeville"
2021-06-07 21:27:31,"Coupeville"
2021-06-07 21:28:10,"Coupeville"
2021-06-07 21:29:10,"Coupeville"
2021-06-07 21:30:02,"Coupeville"
2021-06-07 21:30:38,"Coupeville"
2021-06-07 21:31:18,"Coupeville"
2021-06-07 21:32:23,"Coupeville"
2021-06-07 21:33:13,"Coupeville"
2021-06-07 21:34:01,"Coupeville"
2021-06-07 21:34:36,"Coupeville"
2021-06-07 21:35:40,"Coupeville"
2021-06-07 21:36:26,"Coupeville"
2021-06-07 21:37:16,"Coupeville"
2021-06-07 21:37:55,"Coupeville"
2021-06-07 21:38:59,"Coupeville"
2021-06-07 21:39:39,"Coupeville"
2021-06-07 21:40:35,"Coupeville"
2021-06-07 21:41:13,"Coupeville"
2021-06-07 21:42:17,"Coupeville"
2021-06-07 21:43:04,"Coupeville"
2021-06-07 21:43:59,"Coupeville"
2021-06-07 21:44:33,"Coupeville"
2021-06-07 21:45:37,"Coupeville"
2021-06-07 21:47:03,"Coupeville"
2021-06-07 21:48:29,"Coupeville"
2021-06-07 21:49:53,"Coupeville"
2021-06-07 21:52:44,"Coupeville"
2021-06-07 22:16:52,"Coupeville"
2021-06-07 22:19:20,"Coupeville"
2021-06-07 22:22:20,"Coupeville"
2021-06-07 22:24:48,"Coupeville"
2021-06-07 22:25:35,"Coupeville"
2021-06-07 22:27:14,"Coupeville"
2021-06-07 22:28:46,"Coupeville"
2021-06-07 22:28:55,"Coupeville"
2021-06-07 22:30:12,"Coupeville"
2021-06-07 22:31:22,"Coupeville"
2021-06-07 22:32:00,"Coupeville"
2021-06-07 22:33:13,"Coupeville"
2021-06-07 22:34:24,"Coupeville"
2021-06-07 22:35:17,"Coupeville"
2021-06-07 22:59:09,"Coupeville"
2021-06-07 23:01:30,"Coupeville"
2021-06-07 23:04:21,"Coupeville"
2021-06-07 23:07:13,"Coupeville"
2021-06-07 23:10:10,"Coupeville"
2021-06-07 23:13:09,"Coupeville"
2021-06-07 23:16:06,"Coupeville"
2021-06-07 23:19:15,"Coupeville"
2021-06-07 23:33:58,"Coupeville"
2021-06-08 21:27:45,"Coupeville"
2021-06-08 21:29:50,"Coupeville"
2021-06-08 21:32:23,"Coupeville"
